1,0.69176,0.63027,0.40003,0.38915,0.17751,0.72866,0.28084,0.30521,0.16353,0.41808,0.15444,0.59494,0.11115,0.35897,0.0268,-0.20686,-0.10716,0.7111,0.59821,-0.11401,-0.089872,0.099643,0.12461,-0.20896,-0.19865,0.19392,0.19996,-0.078983,-0.22117,-0.32379,-0.38774,-0.032017,-0.26332,-0.022918,-0.25882,-0.0034624,0.091309,0.25806,0.29314,0.035656,0.01556,-0.091017,-0.307,0.1296,-0.0065989,-0.02569,-0.053199,0.29765,0.31782,0.055555,0.032163,-0.13288,-0.087871,0.26809,0.2027,0.79029,0.74466,0.59929,0.63722,0.64096,0.64573,0.33094,0.52005,0.55498,0.55787,0.027384,-0.050071,0.29514,0.078144,-0.059276,0.17568,0.019979,-0.10889,0.039835,0.032822,-0.12227,-0.19333,-0.26691,-0.25178,-0.23178,-0.32909,-0.11296,-0.1052,-0.21493,-0.32427,0.22141,0.26198,0.22853,-0.074905
0.69176,1,0.58185,0.6181,0.20642,0.11644,0.49287,0.55702,-0.010804,0.083253,-0.067582,0.21277,0.1181,0.249,0.13571,0.18104,-0.15241,-0.064586,0.79104,0.78459,0.019323,0.021515,0.18939,0.37546,-0.13128,-0.135,0.13207,0.15856,-0.10977,-0.090029,-0.32,-0.35759,-0.16098,-0.29742,-0.12377,-0.19034,0.15065,0.21688,0.36196,0.38619,0.23954,0.17683,-0.18805,-0.26308,0.065107,0.034917,0.069266,0.016691,0.17254,0.27831,-0.14867,0.014185,0.069993,-0.011548,0.38181,0.36621,0.77689,0.91242,0.69021,0.7912,0.63592,0.72866,0.2924,0.57922,0.16882,0.52326,0.26473,0.17829,0.58501,0.3125,0.0065651,0.070676,-0.054586,-0.11659,-0.059411,0.039149,0.041124,-0.053995,-0.13539,-0.19659,-0.062288,-0.061716,0.030681,0.1352,-0.25207,-0.059529,0.34797,0.29894,0.21476,0.19846
0.63027,0.58185,1,0.71695,0.43218,0.094275,0.74635,0.464,0.27409,-0.010242,-0.11382,-0.020264,0.12703,-0.0072875,0.30671,0.060588,-0.36882,-0.3094,0.67682,0.65175,0.18187,0.078899,0.57455,0.61444,0.27608,0.22869,0.30234,0.19019,-0.033982,-0.073173,-0.020926,-0.10352,-0.38331,-0.45392,-0.0063253,-0.18255,-0.050469,0.017178,0.21539,0.26112,0.032644,-0.067406,0.11137,0.11692,0.13334,0.018423,0.22347,0.24029,0.094413,0.18245,0.27385,0.22618,0.011143,-0.014526,0.23441,0.23951,0.51515,0.65912,0.50115,0.58231,0.41983,0.51003,-0.041077,0.29781,0.32572,0.41194,0.20454,0.087139,0.30677,0.10609,0.12412,0.20237,-0.07806,-0.17139,-0.082013,-0.11563,-0.056155,-0.17848,-0.063383,-0.079873,0.017406,-0.069157,0.16678,0.099623,-0.017366,0.17028,0.1733,0.16017,0.23421,0.18899
0.40003,0.6181,0.71695,1,0.14791,0.043333,0.37584,0.68358,-0.038088,0.11917,-0.35569,0.26671,-0.17581,0.29267,-0.05012,0.19957,-0.44914,-0.34128,0.70809,0.71105,0.19218,0.0634,0.46513,0.73816,0.1788,0.21474,0.1638,0.064489,-0.17738,-0.04931,-0.091521,-0.038775,-0.32436,-0.30219,-0.012192,-0.037819,-0.074829,0.013403,0.20408,0.21347,0.025395,0.039801,-0.011881,0.22732,0.19171,0.23952,0.23905,0.28982,0.10349,0.31281,0.22871,0.45939,0.080742,-0.053609,0.15484,0.14579,0.35929,0.5472,0.43679,0.46692,0.31873,0.41918,-0.13141,0.13857,0.062076,0.42495,0.39379,0.38273,0.49982,0.31625,0.058016,0.12114,-0.18381,-0.17549,-0.14289,-0.048858,0.10178,0.08157,-0.06883,-0.17865,0.051474,-0.010501,0.16239,0.2285,-0.01238,0.40692,0.048495,-0.0055397,0.038343,0.37926
0.38915,0.20642,0.43218,0.14791,1,0.75173,0.50464,0.094212,0.78404,0.41457,0.13723,-0.074449,0.25533,-0.23106,0.7189,0.36647,-0.41237,-0.31934,0.30654,0.32022,0.14549,0.38589,0.12997,0.091568,0.41961,0.48687,0.64121,0.7753,0.1399,0.1056,0.025081,-0.047876,-0.21926,-0.22642,-0.14105,-0.16305,0.016987,0.16321,0.11836,0.16226,0.042959,0.015088,0.093262,-0.089781,-0.010441,-0.18707,0.048391,0.089823,0.19838,-0.017285,0.13151,0.025453,0.03129,0.043208,0.23809,0.24182,0.29028,0.28066,0.27291,0.26799,0.26628,0.22115,-0.22315,0.056567,0.26393,0.2624,-0.010795,-0.14015,0.1228,0.027864,0.14795,0.35226,0.19115,0.15288,0.14377,0.05246,-0.0014948,-0.13021,0.050684,-0.029858,-0.016791,-0.10044,0.099772,0.023974,0.098231,0.012488,0.41561,0.38485,0.31285,0.11598
0.17751,0.11644,0.094275,0.043333,0.75173,1,0.26272,0.21335,0.64464,0.74549,0.024218,0.18589,0.12939,-0.015391,0.57015,0.63035,-0.29085,-0.25,0.14714,0.17356,0.12018,0.40244,-0.08832,0.086621,0.29665,0.51009,0.4365,0.79984,0.14798,0.23609,-0.013981,0.01771,-0.21005,-0.11015,-0.22753,-0.087339,0.084792,0.26848,0.11653,0.18328,0.074463,0.21544,-0.11703,-0.21792,-0.056571,-0.15472,-0.10549,-0.09431,0.21222,-0.042478,-0.062952,0.0043555,0.098953,-0.010015,0.16905,0.21588,0.21589,0.15027,0.25337,0.19684,0.22216,0.14507,-0.21583,-0.019411,0.19398,0.31905,0.047426,-0.066271,0.19596,0.14589,0.14755,0.36605,0.13822,0.22283,0.10866,0.17322,0.037512,-0.029684,0.12159,-0.063011,0.020887,0.015988,0.10787,0.14067,0.077299,0.066817,0.4702,0.44479,0.2048,0.18473
0.72866,0.49287,0.74635,0.37584,0.50464,0.26272,1,0.46718,0.57591,0.19598,0.30645,0.040415,0.55663,0.020426,0.46833,-0.04179,-0.25897,-0.30468,0.52073,0.46848,-0.049587,-0.0070555,0.32311,0.37843,0.00091315,0.008436,0.18492,0.18711,-0.057216,-0.19877,-0.12711,-0.27263,-0.26784,-0.37811,-0.004585,-0.20992,-0.056725,-0.017789,0.076055,0.12689,-0.063852,-0.13313,-0.069797,-0.28975,0.15807,0.050061,-0.018225,-0.090299,0.34071,0.31187,0.22004,0.088919,0.059855,-0.085113,0.2352,0.23185,0.54596,0.57745,0.65314,0.62509,0.64536,0.60758,0.16691,0.38633,0.67859,0.58548,0.20889,0.11064,0.26666,0.15105,0.028906,0.11731,-0.15376,-0.25729,-0.093743,-0.17655,-0.13684,-0.18,-0.29149,-0.2362,-0.21731,-0.30547,-0.10508,-0.16318,-0.17206,-0.23621,0.21715,0.24713,0.43646,0.077612
0.28084,0.55702,0.464,0.68358,0.094212,0.21335,0.46718,1,0.13766,0.31741,-0.25898,0.51061,-0.076084,0.49934,0.015885,0.24347,-0.30173,-0.27499,0.4688,0.48891,0.21805,0.16914,0.20144,0.65119,0.067971,0.21948,-0.0090544,0.094669,0.02649,0.11779,-0.049304,-0.033013,-0.45637,-0.36492,-0.029969,0.091959,-0.028871,0.0093452,0.089556,0.14081,0.09381,0.065165,-0.28963,-0.1232,0.016199,0.24426,0.07587,0.036347,0.046987,0.26791,-0.054315,0.36125,0.26421,-0.15644,0.17451,0.16887,0.31255,0.48739,0.53626,0.57473,0.42276,0.52682,-0.048911,0.24516,0.23045,0.61135,0.428,0.46429,0.44996,0.34578,0.13327,0.094325,-0.16379,-0.12199,-0.10509,-0.051396,0.078149,0.017647,-0.0087678,-0.10488,0.095513,0.089511,0.14396,0.18359,-0.10506,0.31131,0.16033,0.053648,0.1985,0.4694
0.30521,-0.010804,0.27409,-0.038088,0.78404,0.64464,0.57591,0.13766,1,0.56143,0.35034,0.019023,0.44033,-0.093963,0.72545,0.18073,-0.30778,-0.20382,0.097972,0.071163,0.045041,0.21482,-0.035838,-0.01182,0.22566,0.32707,0.36622,0.51164,0.13936,0.053127,-0.050384,-0.15135,-0.13754,-0.19024,-0.007556,-0.13436,0.012861,0.10399,0.01828,0.066682,-0.034959,-0.09117,0.039637,-0.19129,0.036017,-0.091781,-0.0030322,0.0084589,0.2684,0.084107,0.21316,0.11486,0.040579,0.034585,0.20289,0.15559,0.098106,0.084266,0.22331,0.15324,0.22608,0.17569,-0.17072,-0.0086706,0.55316,0.33367,-0.04043,-0.13235,-0.034293,-0.038355,0.08131,0.24669,0.16139,0.10939,0.16412,0.024878,-0.039215,-0.15562,-0.054536,-0.034503,-0.085077,-0.16611,-0.029315,-0.094621,0.058437,-0.093096,0.21255,0.30027,0.38991,0.053737
0.16353,0.083253,-0.010242,0.11917,0.41457,0.74549,0.19598,0.31741,0.56143,1,0.10184,0.40039,0.19236,0.3346,0.39982,0.55237,-0.19571,-0.052212,0.16018,0.096067,0.054061,0.14608,-0.12763,0.10406,0.10918,0.31618,0.21102,0.4452,0.056166,0.1466,-0.11633,-0.090926,-0.093566,-0.079491,-0.11717,-0.13647,0.087226,0.17209,0.087208,0.12909,0.025411,0.21783,-0.11515,-0.17291,0.039899,-0.030188,-0.090749,-0.097138,0.24258,0.13066,0.052678,0.24181,-0.0071616,-0.02156,0.11917,0.10796,0.10558,0.10138,0.2038,0.10809,0.15183,0.12866,-0.16951,-0.04808,0.3842,0.44576,0.082713,-0.024295,0.18325,0.21937,0.093659,0.26684,0.097885,0.17207,0.13076,0.22847,0.049856,-0.037946,0.033176,-0.090801,-0.027577,-0.0056936,0.0012298,0.12357,0.089115,0.076991,0.25871,0.25116,0.24021,0.21189
