1,0.77711,0.51187,0.18681,-0.15182,-0.14731,0.34661,-0.029349,-0.090776,-0.022008,0.30635,-0.015832,0.27698,-0.14359,-0.072678,-0.032632,0.019457,-0.055864,0.45478,0.58685,-0.2188,-0.21159,0.21519,0.054586,-0.27415,-0.19716,-0.14387,-0.064445,-0.12685,-0.20517,0.16333,0.073917,0.32017,0.28377,-0.35256,-0.2648,0.09168,0.062418,-0.0025514,0.20956,0.12795,0.036894,-0.065738,-0.10875,0.15581,0.1332,-0.19012,-0.27852,0.14697,0.10305,-0.020837,-0.11546,-0.067706,-0.14517,0.076122,0.1229,0.77616,0.76335,0.53625,0.53096,0.51106,0.31371,0.45549,0.26599,0.094438,0.040227,0.017956,-0.090142,0.28687,0.37212,-0.42204,-0.36739,-0.31867,-0.22689,-0.26773,-0.27962,-0.25643,-0.25302,0.25639,0.03553,0.084921,-0.10188,-0.10874,-0.065952,-0.021865,-0.079116,-0.10251,0.17337,0.12411,0.092373
0.77711,1,0.37883,0.14131,-0.11574,-0.077708,0.20115,0.00012213,-0.0728,0.051636,0.19676,-0.034535,0.1926,-0.047706,0.024333,-0.012517,0.092699,0.2075,0.62903,0.71133,-0.16124,-0.061347,0.15651,0.093357,-0.094222,-0.029011,0.042906,0.057679,0.076829,-0.022481,0.17667,0.1789,0.15494,0.15858,-0.26128,-0.10165,0.010312,0.044403,0.011723,0.1076,0.059712,0.015674,-0.040417,-0.0080063,-0.012421,0.18299,-0.046025,-0.10887,0.030601,-0.11826,-0.16653,-0.24406,-0.068395,-0.075115,0.066394,0.086083,0.90098,0.92569,0.47731,0.46857,0.40247,0.42568,0.3993,0.26422,-0.043914,-0.044766,0.092981,-0.14587,0.31338,0.60238,-0.31818,-0.28067,-0.24974,-0.17266,-0.26714,-0.20452,-0.011886,-0.11604,0.4469,0.31472,0.28775,0.20067,0.046065,0.048963,-0.0050957,0.0022317,-0.024327,0.22854,0.080625,0.085142
0.51187,0.37883,1,0.78275,-0.04929,-0.005008,0.6802,0.39074,-9.6351e-005,0.16928,0.17789,0.28694,0.16728,0.1886,-0.068289,0.048064,-0.23111,-0.12057,0.2967,0.31436,-0.0046216,0.065612,0.68785,0.66944,0.11379,0.041869,0.076712,0.093916,-0.3153,-0.23114,0.22157,0.27063,-0.14286,0.025591,-0.024328,0.04949,0.02815,-0.020782,0.16316,0.33609,0.069813,0.1716,0.23092,-0.14088,-0.086299,-0.21967,0.051356,0.022471,-0.23737,-0.026902,0.0031117,-0.070083,-0.071646,-0.18461,0.26241,0.32644,0.2167,0.29235,0.12814,0.35303,0.048947,0.16231,-0.20585,-0.2048,0.29062,0.35288,0.063377,-0.040165,-0.0265,0.15967,0.046779,0.092956,-0.17016,-0.069986,-0.063757,0.0049281,-0.12471,-0.16302,-0.027046,-0.17055,-0.2913,-0.26124,-0.080731,0.006135,0.0079139,0.25841,0.14962,0.2072,0.34288,0.36315
0.18681,0.14131,0.78275,1,0.064043,0.16313,0.51263,0.61918,0.036595,0.22486,-0.10509,0.37563,-0.17826,0.25542,-0.14529,0.052395,-0.40701,-0.15165,0.092082,0.12465,-0.048437,0.05593,0.59357,0.77479,0.29452,0.25381,0.15564,0.18775,-0.45373,-0.33413,0.21083,0.35799,-0.2729,0.0074931,0.12458,0.19177,0.038055,-0.11977,0.15609,0.26785,0.0099102,0.059961,0.3386,0.015275,-0.093142,-0.1476,0.071043,0.11982,-0.2883,-0.0030308,0.061204,0.075473,-0.052862,-0.23559,0.25248,0.31601,-0.055408,0.046572,-0.026302,0.2611,-0.14262,0.11672,-0.43079,-0.25781,0.2936,0.55264,0.1753,0.2109,-0.034729,0.13241,0.067258,0.17679,-0.22334,-0.1558,-0.07583,0.035435,-0.1276,-0.12298,-0.17388,-0.32477,-0.44754,-0.29039,-0.10161,-0.049212,-0.093549,0.34012,0.1481,0.095519,0.32354,0.35306
-0.15182,-0.11574,-0.04929,0.064043,1,0.87205,-0.030796,-0.050328,0.82065,0.68352,0.011357,0.082719,-0.025861,-0.074918,0.72845,0.57255,-0.093729,-0.078535,-0.038929,-0.070783,0.17723,0.34952,-0.077127,0.012935,0.55411,0.65306,0.55765,0.77245,0.093782,0.068073,-0.082277,-0.19128,-0.16887,-0.24366,-0.081604,-0.095865,0.12359,0.19147,0.22079,0.30219,0.054275,0.36536,-0.19489,-0.019842,0.11092,-0.11954,-0.024615,-0.033568,0.20658,0.00086555,-0.1663,-0.016717,-0.075039,0.11639,0.17788,0.30425,-0.093882,-0.030975,0.081849,0.06432,0.055578,0.06581,0.080719,0.044687,0.21575,0.13772,0.07654,0.10125,-0.10826,-0.020349,0.25381,0.32371,0.38859,0.3244,0.50192,0.46125,-0.087993,0.057037,-0.24993,-0.19232,0.058723,0.11656,0.32407,0.41245,0.17309,0.11823,0.065464,0.15026,0.37927,0.26903
-0.14731,-0.077708,-0.005008,0.16313,0.87205,1,-0.036305,-0.0072315,0.83846,0.85893,-0.010581,0.13063,-0.042139,0.039607,0.62062,0.65056,-0.14773,-0.082542,-0.059525,-0.11139,0.19943,0.38174,-0.022365,0.11564,0.58434,0.70823,0.56638,0.76347,0.032821,0.02275,-0.086332,-0.12156,-0.20624,-0.27493,0.0030223,-0.027943,0.12868,0.095268,0.2053,0.25087,0.093062,0.27295,-0.067056,0.13252,0.14495,-0.08648,0.082725,0.039378,0.19349,-0.050507,-0.055343,-0.026371,0.031202,0.11186,0.17715,0.29233,-0.070244,-0.016459,0.045898,0.068466,0.016992,0.0074187,-0.012735,-0.0357,0.23658,0.13113,0.095048,0.11102,-0.016896,0.0063816,0.24003,0.34199,0.34218,0.26583,0.46347,0.45443,-0.077858,0.045406,-0.21282,-0.2025,0.026695,0.142,0.26099,0.38568,0.10364,0.15661,0.083765,0.13659,0.31045,0.26767
0.34661,0.20115,0.6802,0.51263,-0.030796,-0.036305,1,0.63016,0.05632,0.027391,0.17556,-0.058451,0.35997,0.14957,-0.032921,-0.13132,0.028374,-0.13581,0.23151,0.29035,0.0077836,0.041146,0.21519,0.1565,-0.1928,-0.20526,-0.10663,-0.064104,-0.082624,-0.085366,0.0626,0.074661,-0.025244,0.087923,-0.22608,-0.29507,-0.10817,-0.08419,0.011098,0.13095,-0.022416,0.15806,-0.10667,-0.36987,-0.056238,-0.15233,-0.14358,-0.11924,-0.0020282,0.18754,-0.038377,-0.00068396,-0.090369,-0.084956,0.10918,0.18277,0.097369,0.14896,0.30353,0.38584,0.38826,0.38406,-0.086271,0.050287,0.43329,0.34348,0.12026,0.034569,-0.079374,0.15509,0.088072,0.11537,-0.058006,-0.012962,-0.068437,-0.0075599,-0.03663,-0.13291,-0.15558,-0.19451,-0.26201,-0.2686,-0.091783,-0.019366,-0.22367,-0.10976,0.031992,0.07129,0.327,0.28383
-0.029349,0.00012213,0.39074,0.61918,-0.050328,-0.0072315,0.63016,1,-0.092424,-0.038074,-0.16467,0.052537,-0.05413,0.44171,-0.25318,-0.19436,-0.091991,-0.11336,0.03471,0.065973,-0.13363,0.0084522,0.092585,0.16726,-0.037838,-0.056321,-0.015419,0.025199,-0.14658,-0.13171,0.082068,0.21397,-0.19592,0.12253,-0.04056,-0.047703,-0.17542,-0.25385,-0.048334,-0.010717,-0.18067,0.076829,0.01476,-0.18789,-0.06228,0.12223,-0.17352,-0.00064658,-0.13176,0.31271,0.022678,0.2566,-0.14837,-0.17014,0.046181,0.12272,-0.16826,-0.076136,0.14858,0.36149,0.18862,0.51352,-0.3642,0.12719,0.40932,0.64168,0.22267,0.21123,-0.15293,0.11309,0.11568,0.23713,-0.076482,-0.063281,-0.134,0.050675,-0.093089,-0.13509,-0.22122,-0.31729,-0.45374,-0.30584,-0.17191,-0.12124,-0.42037,-0.051748,-0.016453,-0.064419,0.25768,0.28835
-0.090776,-0.0728,-9.6351e-005,0.036595,0.82065,0.83846,0.05632,-0.092424,1,0.79902,0.16317,0.047914,0.24362,0.00094015,0.77664,0.69752,-0.1532,-0.14725,0.029199,-0.003593,0.24999,0.30101,-0.016225,0.0064863,0.41051,0.49201,0.39187,0.5212,0.098846,0.085531,-0.14257,-0.21034,-0.15653,-0.23496,-0.073497,-0.11598,0.086462,0.072297,0.096533,0.12658,0.059421,0.15902,-0.20509,0.031115,0.061465,-0.15719,0.063214,-0.073899,0.27376,-0.10411,-0.14175,-0.094341,0.11357,0.18105,0.080456,0.17612,-0.043967,0.0034959,0.062516,0.043048,0.16707,0.087464,0.1276,0.035385,0.28071,0.084781,-0.077369,-0.076619,-0.052078,-0.019426,0.18269,0.21043,0.34654,0.25459,0.43179,0.29992,-0.1291,-0.025269,-0.19187,-0.062561,0.084153,0.069837,0.27328,0.34217,0.14931,0.097805,-0.026323,-0.029634,0.22154,0.11671
-0.022008,0.051636,0.16928,0.22486,0.68352,0.85893,0.027391,-0.038074,0.79902,1,0.10984,0.22252,0.12637,0.096411,0.49997,0.63719,-0.21538,-0.14583,0.073891,-0.0040857,0.1588,0.34041,0.20785,0.25752,0.45232,0.51958,0.42537,0.60476,-0.018518,-0.061642,0.036974,-0.01914,-0.15484,-0.21593,-0.037186,-0.013202,0.040995,-0.0063502,0.09813,0.17164,0.012435,0.22403,-0.030125,0.12169,0.079296,-0.14294,0.14204,0.0007353,0.19446,-0.15097,-0.080949,-0.1441,0.12899,0.14627,0.13523,0.24652,0.033283,0.080781,0.019131,0.038492,0.016106,-0.0016083,0.033507,-0.084115,0.1879,0.070239,-0.033446,-0.095141,0.013699,0.032137,0.18046,0.25479,0.26873,0.18822,0.35649,0.34169,-0.085905,-0.0058635,-0.055122,-0.13147,0.023948,0.094576,0.12456,0.24572,0.063143,0.16234,-0.036834,0.077888,0.19583,0.19374
